graph6string,levelable,minimized solution
H?CZnVn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?CZ^d~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?CZ^e~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?CZ^fn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?CZ^f~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
HF?G~^m,T,"[2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?C^Nv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?F_~v},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
HF?G~^n,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?C^Nv|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?F_~v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?F_~vm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?C^N^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?F_~vn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?aJj|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^N^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^J~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^Nvn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^N^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?C^J~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?CZ~N|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?C^J~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?C^J|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^J}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^J~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^J~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?C^Nv},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?C^f^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?C^Nv~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?C^N~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?C^N~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0]"
H?KqY]r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?KqY^p,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?LHi]r,F,NA
H?DgzUr,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?PHxyr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?PHxyN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?CZZYr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?KqY^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?KqY]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?LHi^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?ShYmv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Oxq]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?PHxy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?CZZYv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?CZZZr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?CZZY^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?KqY^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?KqY]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?DjO~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Giyy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?PHxz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?LS[\r,F,NA
H?UPX\r,F,NA
H?Ye_{^,F,NA
H?HX]eZ,F,NA
H?dIXkv,F,NA
H?LIXmV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?LRK]N,F,NA
H?EgzTr,F,NA
H?Dgzej,F,NA
H?W]Lc^,F,NA
H?Gkyzp,F,NA
H?Gma}],F,NA
H?PHX}],F,NA
H?CZZel,F,NA
H?CZ\ZR,F,NA
H?CWz]m,F,NA
H?UPX^r,F,NA
H?LI[mv,F,NA
H?Skh^r,F,NA
H?chYlv,F,NA
H?Sh[lv,F,NA
H?Z?w}v,F,NA
H?Gi{zV,F,NA
H?PH{w~,F,NA
H?Y_w~N,F,NA
H?CZ\Xv,F,NA
H?DlO~V,F,NA
H?CZ\Zr,F,NA
H?Gi{w~,F,NA
H?CZ]W~,F,NA
H?Sh[nv,F,NA
H?aHyx~,F,NA
H?CZ\Zv,F,NA
H?Gi{x~,F,NA
H?C\]X~,F,NA
H?Gi{z~,F,NA
H?\_g~b,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?Dj_}x,F,NA
H?CZjrk,F,NA
H?WWzfd,F,NA
H?CZZjb,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZqf,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?CZZiZ,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?Dj_~x,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?[RG~f,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?LJa]v,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?Dgzez,F,NA
H?CZrZt,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
HG?yrM^,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZin,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?CZjZj,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZi^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZiz,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?Dgzfz,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?DrO~n,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZi~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0]"
H?CZZjz,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZj~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 6.0]"
H?DtO|x,F,NA
H?CZtjk,T,"[2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0]"
H?HX\fR,F,NA
H?EozTj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?DozUj,F,NA
H?[TMK^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H?GlizX,F,NA
H?GkzjX,F,NA
H?C\rXt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZrYt,F,NA
H?C]ril,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZlZb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZR]u,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZRmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZM]y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CWzmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?CXrmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?CXZvU,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?DtO~x,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?ErO~j,F,NA
H?WW|ff,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H?Egzdz,F,NA
H?Do|Tz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HB?\O~N,F,NA
H?C\rZt,F,NA
H@?r[zN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\hn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZlXn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?FJ_}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?CZ\rf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZlW~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZmW~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZ\pv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZlZZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Dg|fz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?C\Zjn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZlX~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?DtO~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?CZlZz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZlZ~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?LI\nu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?MKZl},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?Dg~Vu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?PH|x},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Gk}x},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?LI\mv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?PH|z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?LI\nv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?MKZl~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?Dg~Vv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?WW~L~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?Gk}x~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?WW~N~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
H?CZvZs,T,"[2.0, 2.0, 2.0, 6.0, 6.0, 6.0, 3.0, 4.0, 4.0]"
H?CZZnw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZl^w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?Do~Vy,T,"[2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0]"
H?Dg~fm,F,NA
H?Do~Vm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?CZnX},F,NA
H?C\^h},F,NA
H?CZ^ru,F,NA
H?WW~ff,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?[O~Nf,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dozvj,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZvZt,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dg~ff,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dgz^r,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZ^jj,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?CZnZ},T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?Do~Vz,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dg~fn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Do~Vn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dg~d~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?C\nX~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?CZ^jz,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?Dg~f~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 6.0]"
H?WWznu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?PHzy},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?CZjzm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?CZZy},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?LIZmv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?Dgzvf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?CZZz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HB?Wz^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?WWznn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?Dgzvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?CZZy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?CZZz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H?WW|nu,F,NA
H?Gi|z],F,NA
H?C\jzm,F,NA
H?CZ\x},F,NA
H?CZ|X|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?C\]x},F,NA
H?Sh]mv,F,NA
H?Egzvr,F,NA
H?WWzmv,F,NA
H?gWzlv,F,NA
HB?W|^N,F,NA
H?Dg~Mz,F,NA
H?Giy}|,F,NA
H?Gky||,F,NA
H?gWz^V,F,NA
H?CZj]|,F,NA
H?CZ\zr,F,NA
H?CZ\z},F,NA
H?gWznv,F,NA
H?Gkzz^,F,NA
H?C\jzn,F,NA
H?CZ\x~,F,NA
H?C\Zx~,F,NA
H?oWzm~,F,NA
H?C\Zz~,F,NA
H?PHx~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?LIX}v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H?Giy}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZZ]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZZ]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?WWz^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?PHx}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZ^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZ]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZ^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?Gi{~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Gk}x^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Dg|^r,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?Gizy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?CZ\^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZ\^V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CXz]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CYz]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Gky~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Gi{~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?CZZn{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Doz^j,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?Dgznj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?CZZnx,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CZZmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZZm^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZZmz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Dgznz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?CZj^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZZn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?CZl^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?C\nXn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?Dg~Uv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?C\jxn,F,NA
H?CZjyn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Dg|nZ,F,NA
H?CZ\nx,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?CXzmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CYzmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZ\vV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?C\j^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZ\nn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ\l~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZl^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZl^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZl^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?CXz^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Ghy~\,F,NA
H?CXz^t,F,NA
H?CXz]|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?CYz]|,F,NA
H?Gix~\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?CZh~l,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?CZX}|,F,NA
H?CZX~\,F,NA
H?CXz^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CZX~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CXz^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CXznn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZX}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZY}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CXz^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?CX}^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?C[z\|,F,NA
H?WW~M^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?Dg~e^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?CZZy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?C]X||,F,NA
H?CX{|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CXx~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?KW}^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?oWx~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?CZ[~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ[~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ[|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CX}\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?CZ[~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
